"POLL PLACE ID","POLLING PLACE NAME","VOTER COUNT"
"HARRIS","92446","5430 HIDALGO STREET","170"
"HARRIS","94774","5445 WEST ALABAMA STREET","34"
"HARRIS","92438","5510 WINDING RIDGE DRIVE","230"
"HARRIS","94775","5515 WEST OREM DRIVE","25"
"HARRIS","91665","5525 KANSAS STREET","135"
"HARRIS","94769","5601 SOUTH BREASWOOD BOULEVARD","83"
"HARRIS","92719","5601 WEST LOOP SOUTH","110"
"HARRIS","92632","5606 WADE ROAD","78"
"HARRIS","92492","5611 QUEENSTON BOULEVARD","242"
"HARRIS","92657","5616 FM 1960 ROAD EAST","167"
"HARRIS","91688","5627 JASON STREET","173"
"HARRIS","91723","570 NOTTINGHAM OAKS TRAIL","253"
"HARRIS","91971","5727 LUDINGTON DRIVE","103"
"HARRIS","91889","5740 PINE LAKES BOULEVARD","442"
"HARRIS","91613","5800 WEST BAKER ROAD","138"
"HARRIS","91751","5815 WEST LITTLE YORK ROAD","83"
"HARRIS","92537","5858 UPPER LAKE DRIVE","180"
"HARRIS","91901","6001 GOLDEN FOREST DRIVE","188"
"HARRIS","92409","6012 ROOT ROAD","632"
"HARRIS","91657","604 HIGHLAND WOODS DRIVE","232"
"HARRIS","92430","604 WEST FAIRMONT PARKWAY","359"
"HARRIS","92403","610 EAST SAN AUGUSTINE STREET","690"
"HARRIS","92392","6104 AUDEN STREET","330"
"HARRIS","91700","6108 EDLOE STREET","308"
"HARRIS","91875","6145 SAN FELIPE STREET","459"
"HARRIS","92464","6218 LYNNGATE DRIVE","215"
"HARRIS","91731","6230 DUMFRIES DRIVE","144"
"HARRIS","91876","625 BRITTMOORE ROAD","419"
"HARRIS","92504","6315 WINKLEMAN ROAD","105"
"HARRIS","92538","6355 GREENHOUSE ROAD","158"
"HARRIS","92723","6400 BISSONNET STREET","325"
"HARRIS","92575","6400 KINGWOOD GLEN DRIVE","183"
"HARRIS","91664","6401 ARNOT STREET","257"
"HARRIS","91656","6402 MARKET STREET","112"
"HARRIS","91703","6501 BELLAIRE BOULEVARD","42"
"HARRIS","92610","6515 TRAIL VALLEY WAY","124"
"HARRIS","92546","6600 ADDICKS SATSUMA ROAD","156"
"HARRIS","92727","6719 WEST MONTGOMERY ROAD","43"
"HARRIS","92634","6720 SOUTH HAYWOOD DRIVE","131"
"HARRIS","92530","6828 ANNUNCIATION STREET","21"
"HARRIS","92667","6910 LONESOME WOODS TRAIL","282"
"HARRIS","91871","7001 5TH STREET","179"
"HARRIS","91785","701 WEST BAKER ROAD","200"
"HARRIS","91653","703 EAST 17TH STREET","186"
"HARRIS","91954","7070 FARM TO MARKET 2920","212"
"HARRIS","91926","709 ALLENDALE ROAD","135"
"HARRIS","92750","709 RILEY FUZZEL ROAD","255"
"HARRIS","91832","7111 FIVE FORKS DRIVE","307"
"HARRIS","91727","715 HIGHWAY 6 SOUTH","175"
"HARRIS","92640","720 FAIRMONT PARKWAY","209"
"HARRIS","91749","7209 GARTH ROAD","202"
"HARRIS","92458","7225 ALVIN A KLEIN DRIVE","270"
"HARRIS","92519","7315 HUDSON OAKS DRIVE","133"
"HARRIS","91870","7402 ALBACORE DRIVE","69"
"HARRIS","91809","7415 SAINT LO ROAD","9"
"HARRIS","91770","743 EAST CYPRESSWOOD DRIVE","217"
"HARRIS","91952","7475 WESTOVER STREET","42"
"HARRIS","91915","7611 KATY FREEWAY","81"
"HARRIS","92613","770 PINELOCH DRIVE","138"
"HARRIS","92595","777 NORTH POST OAK ROAD","171"
"HARRIS","91970","7800 PORTAL DRIVE","63"
"HARRIS","92489","7939 JACKRABBIT ROAD","304"
"HARRIS","92435","7980 ALMEDA GENOA ROAD","51"
"HARRIS","91606","800 HOUSTON AVENUE","164"
"HARRIS","91935","800 MCCABE ROAD","244"
"HARRIS","92540","8003 FARMINGHAM ROAD","361"
"HARRIS","92715","805 HIDDEN CANYON ROAD","527"
"HARRIS","92472","808 FRAWLEY STREET","104"
"HARRIS","91869","8106 CREEKBEND DRIVE","48"
"HARRIS","92336","8111 FRY ROAD","112"
"HARRIS","92741","8130 KIRBY DRIVE","105"
"HARRIS","91683","815 SOUTH VOSS ROAD","393"
"HARRIS","91721","8200 PARK PLACE BOULEVARD","124"
"HARRIS","91980","8201 ROOS ROAD","180"
"HARRIS","91890","8300 LITTLE RIVER ROAD","107"
"HARRIS","91949","8302 BRAES RIVER DRIVE","60"
"HARRIS","92597","8331 LONDON WAY DRIVE","358"
"HARRIS","92454","8390 WESTVIEW DRIVE","113"
"HARRIS","92542","8410 DAIRY VIEW LANE","46"
"HARRIS","91802","8500 BROOKWULF DRIVE","50"
"HARRIS","91638","8530 C E KING PARKWAY","94"
"HARRIS","92752","8747 WEST NEW HARMONY TRAIL","694"
"HARRIS","92385","8814 SOUTH RICE AVENUE","146"
"HARRIS","91865","8888 WEST BELLFORT STREET","60"
"HARRIS","91888","8900 RIO GRANDE DRIVE","157"
"HARRIS","92476","901 AVENUE C","177"
"HARRIS","94776","901 YORKCHESTER DRIVE","281"
"HARRIS","91659","907 76TH STREET","57"
"HARRIS","91937","9102 HERTS ROAD","280"
"HARRIS","92515","9110 RODNEY RAY BOULEVARD","234"
"HARRIS","92608","9111 WHEATLAND DRIVE","200"
"HARRIS","91891","9151 CLAY ROAD","177"
"HARRIS","92330","9191 BARKER CYPRESS ROAD","227"
"HARRIS","92462","9225 CRESCENT CLOVER DRIVE","304"
"HARRIS","92716","926 COUNTRY PLACE DRIVE","619"
"HARRIS","92712","9301 WEST BELLFORT BOULEVARD","74"
"HARRIS","92742","9314 CULLEN BOULEVARD","16"
"HARRIS","92408","9325 LOCHLEA RIDGE DRIVE","576"
"HARRIS","92627","938 EL DORADO BOULEVARD","154"
"HARRIS","92687","9449 GRANT ROAD","546"
"HARRIS","91782","9502 EDAY DRIVE","183"
"HARRIS","91986","9533 SKYLINE DRIVE","127"
"HARRIS","91755","9718 CLARK ROAD","63"
"HARRIS","92732","9720 SPAULDING STREET","19"
"HARRIS","91811","9801 NORTH AVENUE L","211"
"HARRIS","91616","9802 STELLA LINK ROAD","83"
"HARRIS","91742","9810 NEUENS ROAD ENTER 9700 HAMMERLY","180"
"HARRIS","92568","9926 JONES ROAD","172"
"HARRIS","92743","CAMPUS RECREATION CENTER","22"
"HARRIS","94022","FELLOWSHIP HALL","274"
"HARRIS","94020","FELLOWSHIP HALL","179"
"HARRIS","94026","FELLOWSHIP HALL","44"
"HARRIS","94025","FRONT FOYER","171"
"HARRIS","94751","LABAY MIDDLE SCHOOL","166"
"HARRIS","94750","MICKEY LELAND COLLEGE PREPARATORY ACADEMY FOR YOU","25"
"HARRIS","91962","MULTIPURPOSE BUILDING","36"
"HARRIS","92740","MULTIPURPOSE ROOM","197"
"HARRISON","8746","ACTIVITY ROOM","64"
"HARRISON","8744","CULTURAL HALL","96"
"HARRISON","8749","CULTURAL HALL","62"
"HARRISON","8739","FOYER","25"
"HARRISON","91012","FOYER","367"
"HARRISON","26449","FRONT FOYER","39"
"HARRISON","94777","GOLD HALL","530"
"HARRISON","8750","GOLD ROOM","44"
"HARRISON","8729","MAIN FOYER","156"
"HARRISON","90510","MAIN ROOM","114"
"HARRISON","8745","MAIN ROOM","26"
"HARRISON","14169","MAIN ROOM","91"
"HARRISON","8752","MAIN ROOM","61"
"HARRISON","32480","MAIN ROOM","99"
"HARRISON","8734","MAIN ROOM","153"
"HARRISON","8738","MAIN ROOM","93"
"HARRISON","8748","MAIN ROOM","238"
"HARRISON","8742","MAIN ROOM","178"
"HARRISON","8743","MAIN ROOM","149"
"HARRISON","89332","MAIN ROOM","71"
"HARRISON","8747","MAIN STATION","339"
"HARRISON","8730","OPEN FOYER","43"
"HARRISON","8731","PEMBERTON","7"
"HARRISON","8751","REAR CLASSROOM","107"
"HARRISON","17637","REAR S S FOYER","190"
"HARRISON","8741","STATION 3","131"
"HARTLEY","19881","COURTROOM","76"
"HARTLEY","8757","MAIN ENTRANCE","475"
"HARTLEY","8754","MAIN ENTRANCE","115"
"HASKELL","22016","ACTIVITY CENTER 2","66"
"HASKELL","22018","ASSEMBLY OF GOD CHURCH2","99"
"HASKELL","22546","COMMUNITY BLDG","31"
"HASKELL","8760","COUNTY EXT OFFICE","89"
"HASKELL","8761","EXP CITIZEN CENTER","29"
"HASKELL","16913","O'BRIENCITY HALL","24"
"HASKELL","8763","ROCHESTER FIRE DEPARTMENT","67"
"HASKELL","8762","RULE SCHOOL LIBRARY","51"
"HASKELL","8765","WEINERT SCHOOL BUILDING","27"
"HAYS","91462","CLASSROOM","101"
"HAYS","91453","CONFERENCE ROOMS","216"
"HAYS","91456","CONFERENCE ROOMS","39"
"HAYS","91457","CONFERENCE ROOMS","189"
"HAYS","94252","CONFERENCE ROOMS","92"
"HAYS","94253","CONFERENCE ROOMS","331"
"HAYS","91465","COURT ROOM","644"
"HAYS","91461","COURT ROOM","233"
"HAYS","91460","FALCON HALL","174"
"HAYS","91466","LOBBY","249"
"HAYS","91455","LOBBY","31"
"HAYS","91464","LOBBY","238"
"HAYS","91500","LOBBY","85"
"HAYS","91495","LOBBY","88"
"HAYS","91493","LOBBY","299"
"HAYS","91503","LOBBY","158"
"HAYS","91505","LOBBY","312"
"HAYS","91502","LOBBY","163"
"HAYS","91506","LOBBY","210"
"HAYS","91459","LOBBY","117"
"HAYS","91501","MEETIING ROOM","284"
"HAYS","91491","MEETING ROOM","14"
"HAYS","91489","MEETING ROOM","119"
"HAYS","91499","MEETING ROOM","66"
"HAYS","91490","MEETING ROOM","45"
"HAYS","91494","MEETING ROOM","198"
"HAYS","91509","MEETING ROOM","310"
"HAYS","91492","MEETING ROOM","54"
"HAYS","91454","MEETING ROOM","78"
"HAYS","91496","MEETING ROOM","36"
"HAYS","91512","MEETING ROOM","189"
"HAYS","91498","MEETING ROOM","72"
"HAYS","91463","MEETING ROOM","340"
"HAYS","91504","MEETING ROOM","183"
"HAYS","91497","MEETING ROOM","29"
"HEMPHILL","14887","COUNTY CLERK'S OFFICE","100"
"HEMPHILL","8804","GEM COMMUNITY BUILDING","17"
"HEMPHILL","8803","GYM","144"
"HEMPHILL","8806","HIGH SCHOOL FOYER NEAR GYMNASIUM","83"
"HEMPHILL","22141","MEETING ROOM","95"
"HEMPHILL","8802","PRECINCT #2 BARN","14"
"HEMPHILL","8805","PRECINCT #3 BARN","31"
"HEMPHILL","89652","PRECINCT #4 BARN","36"
"HENDERSON","25939","ATHENS FIRST BAPTIST ROC","392"
"HENDERSON","25940","BERRYVILLE CITY HALL","167"
"HENDERSON","22722","BETHEL CHRISTIAN CHURCH","141"
"HENDERSON","22723","CANEY CITY FIRESTATION","112"
"HENDERSON","8823","CHANDLER COMMUNITY CENTER","636"
"HENDERSON","8828","COFFEE CITY COMMUNITY CENTER","204"
"HENDERSON","93923","CROSS ROADS ISD GYM","144"
"HENDERSON","8818","EUSTACE SCHOOL","267"
"HENDERSON","93924","FAITH BAPTIST CHURCH","290"
"HENDERSON","25941","FAITH FELLOWSHIP CHURCH","201"
"HENDERSON","25942","GUN BARREL CITY HALL","345"
"HENDERSON","22574","HENDERSON COUNTY ELECTION CENTER","652"
"HENDERSON","22003","MALAKOFF CITY HALL","331"
"HENDERSON","22729","MOORE STATION COMMUNITY CENTER","19"
"HENDERSON","22730","MURCHISON SCHOOL","177"
"HENDERSON","22732","NEW YORK BAPTIST CHURCH","185"
"HENDERSON","8817","ORAN WHITE CIVIC CENTER","207"
"HENDERSON","8821","PAYNE SPRINGS FIRE STATION #1","306"
"HENDERSON","25944","POYNOR COMMUNITY CENTER","118"
"HENDERSON","22010","SEVEN POINTS CITY HALL","358"
"HENDERSON","25946","SHADY OAKS BAPTIST CHURCH","206"
"HENDERSON","8820","ST PETER LUTHERAN CHURCH","180"
"HENDERSON","22758","TRINIDAD COMMUNITY CENTER","164"
"HENDERSON","22760","WESTSIDE FIRE DEPT","128"
"HIDALGO","94722","ATRIUM","41"
"HIDALGO","92795","BACK ENTRANCE","94"
"HIDALGO","94739","CAFETERIA","24"
"HIDALGO","94734","CAFETERIA","36"
"HIDALGO","94736","CAFETERIA","18"
"HIDALGO","94740","CAFETERIA","31"
"HIDALGO","94735","CAFETERIA","54"
"HIDALGO","92774","CHAMBERS","58"
"HIDALGO","92779","CLASSROOM","20"
"HIDALGO","92794","CLASSROOM #1","319"
"HIDALGO","94730","COMMONS AREA","58"
"HIDALGO","92793","COMMUNITY ROOM","202"
"HIDALGO","94706","COMPUTER LAB ROOM 119","30"
"HIDALGO","94705","COMPUTER LAB ROOM D 1","32"
"HIDALGO","92775","CONFERENCE ROOM","13"
"HIDALGO","92803","CONFERENCE ROOM A & B","160"
"HIDALGO","92783","COOPER CENTER","79"
"HIDALGO","92777","COUNCIL CHAMBERS","37"
"HIDALGO","94719","EOC TRAINING ROOM","66"
"HIDALGO","92784","EXERCISE ROOM","82"
"HIDALGO","92787","EXERCISE ROOM","362"
"HIDALGO","94738","FINE ARTS AUDITORIUM","59"
"HIDALGO","92800","FIRST ROOM CONFERENCE AREA","49"
"HIDALGO","94711","FRONT OF LIBRARY","90"
"HIDALGO","92773","GYM","50"
"HIDALGO","94733","GYM","47"
"HIDALGO","92778","GYM","16"
"HIDALGO","94713","GYM","59"
"HIDALGO","94742","GYM","66"
"HIDALGO","94725","GYM","30"
"HIDALGO","94707","GYM","46"
"HIDALGO","94715","HALL/WEST ENTRANCE","101"
"HIDALGO","94709","HEALTH ROOM","54"
"HIDALGO","92762","LARGE MEETING ROOM, NORTH SIDE","144"
"HIDALGO","94741","LIBRARY","58"
"HIDALGO","94716","LIBRARY","10"
"HIDALGO","92776","LIBRARY","9"
"HIDALGO","94712","LIBRARY","60"
"HIDALGO","94724","LIBRARY","71"
"HIDALGO","94708","LIBRARY","12"
"HIDALGO","94728","LIBRARY","35"
"HIDALGO","94714","LIBRARY","32"
"HIDALGO","94720","LOBBY","47"
"HIDALGO","92798","LOBBY AREA / CONFERENCE ROOM","39"
"HIDALGO","94732","LRC (LIBRARY)","42"
"HIDALGO","92799","MAIN AREA","21"
"HIDALGO","94745","MAIN ENTRANCE","160"
"HIDALGO","92788","MAIN ENTRANCE","210"
"HIDALGO","94726","MAIN ENTRANCE","53"
"HIDALGO","94717","MAIN ENTRANCE","19"
"HIDALGO","92767","MAIN ENTRANCE","144"
"HIDALGO","92768","MAIN ENTRANCE","29"
"HIDALGO","94710","MAIN ENTRANCE/HALLWAY","122"
"HIDALGO","92789","MAIN HALLWAY","152"
"HIDALGO","92796","MEETING ROOM","54"
"HIDALGO","94731","MEETING ROOM","23"
"HIDALGO","92780","MEETING ROOM","11"
"HIDALGO","92801","MEETING ROOM","68"
"HIDALGO","94704","MEETING ROOM 1","27"
"HIDALGO","94723","MEETING ROOM B","99"
"HIDALGO","94721","MESQUITE ROOM","47"
"HIDALGO","92782","NAH BUILDING B, COMMUNITY ROOM","65"
"HIDALGO","92791","PARISH HALL","17"
"HIDALGO","92802","PAVILION","5"
"HIDALGO","92764","ROOM 1","68"
"HIDALGO","94729","ROOM 7","44"
"HIDALGO","94737","SMALL HALL","178"
"HIDALGO","92790","SOUTH ENTRANCE","121"
"HIDALGO","92771","STUDENT UNION BLDG.","56"
"HIDALGO","94718","TEACHERS LOUNGE","58"
"HIDALGO","94727","TRAINING ROOM","68"
"HIDALGO","94743","USDA BUILDING","131"
"HIDALGO","92770","WAREHOUSE RM.","260"
"HILL","90380","ITASCA","166"
"HILL","12190","OPEN RANGE COMMUNITY CENTER","42"
"HILL","16604","REP","8"
"HILL","25831","REP","6"
"HILL","16647","REP","1"
"HILL","16618","REP","59"
"HILL","16630","REP","238"
"HILL","16624","REP","6"
"HILL","16620","REP","6"
"HILL","94840","","2924"
"HOCKLEY","16594","BOARD ROOM","76"
"HOCKLEY","16591","BOARD ROOM","156"
"HOCKLEY","16593","BOARD ROOM","221"
"HOCKLEY","8948","FELLOWSHIP HALL","288"
"HOCKLEY","89642","FOYER","175"
"HOCKLEY","8951","FOYER","196"
"HOCKLEY","89661","FOYER","76"
"HOCKLEY","30646","FOYER","172"
"HOCKLEY","14945","LIBRARY","120"
"HOCKLEY","8959","LIBRARY","147"
"HOCKLEY","8947","OFFICE","75"
"HOOD","94413","ACTON METHODIST CHURCH","1023"
"HOOD","32895","COUNTY","519"
"HOOD","25049","COUNTY","436"
"HOOD","15977","COUNTY","1075"
"HOOD","8964","COUNTY","629"
"HOOD","8961","COUNTY","1088"
"HOOD","32653","COUNTY","292"
"HOOD","14450","COUNTY","519"
"HOOD","90833","COUNTY","360"
"HOOD","88890","GENERATIONS CHURCH","178"
"HOPKINS","19763","CITY OF CUMBY","261"
"HOPKINS","89149","CIVIC CENTER","208"
"HOPKINS","12465","COMMISSIONERS' COURT ROOM-1ST FL","440"
"HOPKINS","19729","COMO-PICKTON CISD","266"
"HOPKINS","8996","FOYER/FRONT DOOR","506"
"HOPKINS","8995","GRACE FAMILY CHURCH","188"
"HOPKINS","27046","LUTHERAN CHURCH","307"
"HOPKINS","20866","MILLER GROVE ISD","206"
"HOPKINS","89974","MORNING CHAPEL MISSIONARY BAPTIST CHURCH","54"
"HOPKINS","19765","NORTH HOPKINS ISD","138"
"HOPKINS","29366","SALTILLO ISD","131"
"HOPKINS","20868","SULPHUR BLUFF ISD","103"
"HOUSTON","21492","ADMIN BUILDING - OLD GYM","51"
"HOUSTON","33093","BELOTT COMMUNITY CHURCH","26"
"HOUSTON","9006","COMMUNITY CENTER","68"
"HOUSTON","8997","CROCKETT FIRE STATION","110"
"HOUSTON","30491","FELLOWSHIP & OUTREACH CENTER ANNEX","64"
"HOUSTON","23210","FIRST UNITED METHODIST CHURCH","228"
"HOUSTON","27051","FORMER JP OFFICE","131"
"HOUSTON","9013","HOLLY COMMUNITY CENTER","35"
"HOUSTON","9000","HOUSTON COUNTY SR CITIZEN CNTR","193"
"HOUSTON","27060","LIBERTY HILL UNITED METHODIST CHURCH","70"
"HOUSTON","90812","LOVELADY COMMUNITY CENTER 2","208"
"HOUSTON","9014","MAINTANCE & TRANSPRTATION BUILDING","138"
"HOUSTON","28006","MT SENORA BAPTIST CHURCH","10"
"HOUSTON","9010","MT ZION BAPTIST CHURCH","28"
"HOUSTON","9005","PEARSON CHAPEL CHURCH","109"
"HOUSTON","9016","RATCLIFF COMMUNITY SENIOR CITIZENS CENTER","65"
"HOUSTON","9011","SAN PEDRO BAPTIST CHURCH","36"
"HOUSTON","9002","SCHOOL LIBRARY","198"
"HOUSTON","9015","WECHES VOLUNTEER FIRE STATION","65"
"HOUSTON","18536","WELDON BAPTIST CHURCH","96"
"HOUSTON","9009","WILCOX COMMUNITY CENTER","61"
"HOWARD","9027","EAST ROOM","480"
"HOWARD","9023","MAIN ROOM","284"
"HOWARD","15118","NORTH ENTRANCE FOYER","528"
"HOWARD","89962","REAR BUILDING","180"
"HUDSPETH","13663","ANNEX","33"
"HUDSPETH","13670","COMMUNITY BUILDING","35"
"HUDSPETH","13669","ISD LIBRARY","11"
"HUDSPETH","13668","MUNICIPAL BUILDING","6"
"HUDSPETH","89422","SUBSTATION","26"
"HUNT","90141","ARDIS HEIGHTS BAPTIST CHURCH","77"
"HUNT","9066","CAMPBELL COMMUNITY CENTER","275"
"HUNT","9054","CASH VOLUNTEER FIRE DEPT","445"
"HUNT","9041","CEDAR GROVE BAPTIST","102"
"HUNT","90591","CELESTE","249"
"HUNT","24566","CHAMBER OF COMMERCE","372"
"HUNT","9059","COMMERCE","266"
"HUNT","13544","COMMERCE CITY HALL","250"
"HUNT","31610","COURTROOM","507"
"HUNT","9037","CRESTVIEW CHRISTIAN CHURCH","287"
"HUNT","9057","CROSS TRAILS COWBOY CHURCH 426","64"
"HUNT","9064","CROSS TRAILS COWBOY CHURCH 432","125"
"HUNT","9048","FAITH TEMPLE BAPTIST CHURCH","304"
"HUNT","9046","FIRST BAPTIST CHURCH","803"
"HUNT","9056","FLETCHER WARREN CIVIC CENTER","344"
"HUNT","9043","HUNT BAPTIST ASSOCIATION","180"
"HUNT","9036","IGLESIA BAUTISTA HISPANA RIDGECREST","132"
"HUNT","9033","KINGSTON BAPTIST CHURCH","161"
"HUNT","9052","LAKEVIEW CHURCH FAMILY CENTER","271"
"HUNT","9050","LONE OAK CIVIC CENTER","363"
"HUNT","9035","LOVE & FAITH FELLOWSHIP CHURCH","61"
"HUNT","24942","MEETING ROOM","122"
"HUNT","16012","MERIT BAPTIST CHURCH","242"
"HUNT","9062","NEYLANDVILLE CITY HALL","70"
"HUNT","9055","OAK CREEK COUNTRY CLUB","307"
"HUNT","29608","PARK STREET BAPTIST CHURCH","158"
"HUNT","16022","PRAIRIE VALLEY BAPTIST CHURCH","171"
"HUNT","90592","QUINLAN","142"
"HUNT","9065","REECY DAVIS REC. CENTER","100"
"HUNT","9034","SALEMKINSER UNITED METHODIST","153"
"HUNT","9060","SAND HILLS COUNTRY CLUB","99"
"HUNT","9047","UNION VALLEY FIRE STATION","377"
"HUNT","24565","WC MS GYM","283"
"HUTCHINSON","16327","BORGERSCHOOL ADM. BLDG","237"
"HUTCHINSON","9073","COMMUNITY ROOM","26"
"HUTCHINSON","13449","FAIRLANES BAPTIST CHURCH GYM","413"
"HUTCHINSON","9067","FAITH COVENANT CHURCH","337"
"HUTCHINSON","16332","FRITCH SCHOOL ADMINISTRATION BUILDING","574"
"HUTCHINSON","32849","SERVICE DRILLING SOUTHWEST CENTER","208"
"HUTCHINSON","16330","ST ANDREWS METHODIST CHURCH","58"
"HUTCHINSON","16329","WEST TEXAS HIGH SCHOOL COMMONS ROOM","380"
"JACK","9085","ASSEMBLY ROOM, COURTHOUSE","354"
"JACK","9084","BRYSON SR. CITIZENS BLDG,","147"
"JACK","9080","COUNTY YOUTH FAIR BUILDING","119"
"JACK","89140","PERRIN CHURCH OF CHRIST FELLOWSHIP HALL","180"
"JACKSON","9086","AUDITORIUM","222"
"JACKSON","89989","CARANCAHUA VOLUNTEER FIRE DEPARTMENT","109"
"JACKSON","9090","J.P. OFFICE","313"
"JACKSON","9087","JC CHAMBER OF COMMERCE","323"
"JACKSON","9089","LA WARD FIRE HALL","52"
"JACKSON","9097","LOBBY","61"
"JACKSON","13230","LOLITA FIRE HALL","86"
"JACKSON","9095","VANDERBILT FIRE HALL","141"
"JASPER","18354","1165 FM 1738 JASPER, TX","32"
"JASPER","18398","22690 US HWY 96 SOUTH KIRBYVILLE, TX","278"
"JASPER","18415","291 CIRCLE DR. BROWNDELL, TX","149"
"JASPER","18414","33625 US HWY 96 N BUNA, TX","371"
"JASPER","18397","936 HWY 62 BUNA, TX","327"
"JASPER","20750","CHERRY GROVE BAPTIST","65"
"JASPER","9115","CHURCH FELLOWSHIP HALL","225"
"JASPER","9103","CHURCH OF CHRIST 1830 S. WHEELER ST.","73"
"JASPER","9099","EBENEZER BAPTIST CHURCH COUNTY ROAD 44","134"
"JASPER","9108","ERIN BAPTIST CHURCH","73"
"JASPER","9114","EVADALE FIRE STATION","194"
"JASPER","90185","JASPER CO COURTHOUSE ANNEX","40"
"JASPER","90182","KIRBYVILLE COMMUNITY CENTER","351"
"JASPER","9109","ROGANVILLE BAPTIST CHURCH","108"
"JASPER","9101","ST. RAYMOND'A CATHOLIC CHURCH","91"
"JASPER","9116","TANGLEWOOD BAPTIST CHURCH","73"
"JASPER","9098","THREE CORNERS","15"
"JASPER","9110","TRI COMMUNITY VOLUNTEER FIRE DEPARTMENT","97"
"JASPER","90046","TRINITY EPISCOPAL CHURCH","107"
"JASPER","32293","WEST SIDE OF CHURCH OF CHIRST","56"
"JEFF DAVIS","24017","DAVIS MOUNTAINS RESORT BAPTIST CHURCH","48"
"JEFF DAVIS","24137","JDC LAW ENFORCEMENT BLDG.","49"
"JEFF DAVIS","15440","ST. JOSEPH'S PARISH HALL","44"
"JEFF DAVIS","24015","UNITED METHODIST CHURCH FELLOWSHIP HALL","44"
"JEFF DAVIS","24016","VALENTINE COMMUNITY BLDG","23"
"JEFFERSON","89944","ALICE KEITH PARK RECREATION CENTER","19"
"JEFFERSON","89912","AMELIA ELEMENTARY SCHOOL","96"
"JEFFERSON","89913","BEAUMONT MUNICIPAL AIRPORT","170"
"JEFFERSON","90087","BEVIL OAKS CITY HALL","132"
"JEFFERSON","89915","BISD ADMIN BUILDING","215"
"JEFFERSON","89928","CENTRAL GARDENS FIRE STATION","228"
"JEFFERSON","89945","CHARLTON-POLLARD ELEMENTARY","8"
"JEFFERSON","89934","DEQUEEN ELEMENTARY","3"
"JEFFERSON","89917","DISHMAN ELEMENTARY","110"
"JEFFERSON","89924","GROVES PUBLIC LIBRARY","164"
"JEFFERSON","89954","GROVES RECREATION CENTER","543"
"JEFFERSON","90086","HAMSHIRE-FANNETT HIGH SCHOOL","131"
"JEFFERSON","89948","JEFFERSON COUNTY COURTHOUSE","113"
"JEFFERSON","89923","JEFFERSON COUNTY ESD #4","123"
"JEFFERSON","89936","JEFFERSON COUNTY SUB-COURTHOUSE","52"
"JEFFERSON","89926","JERRY WARE AIRPORT TERMINAL","56"
"JEFFERSON","89950","JOHN PAUL DAVIS COMMUNITY CENTER GROUP 1","35"
"JEFFERSON","89927","JP 4 BLDG","418"
"JEFFERSON","94048","LAMAR UNIVERSITY- MONTAGNE CENTER: CARDINAL ROOM","47"
"JEFFERSON","89929","MARION & ED HUGHES PUBLIC LIBRARY GROUP 1","446"
"JEFFERSON","89949","MLK MIDDLE SCHOOL","5"
"JEFFERSON","89925","NEDERLAND CITY HALL","216"
"JEFFERSON","90505","NEW LIGHT CHURCH","52"
"JEFFERSON","89918","O.C. MIKE TAYLOR CAREER CENTER","63"
"JEFFERSON","89938","O.W. COLLINS RETIREMENT CENTER","15"
"JEFFERSON","90520","PORT ARTHUR LIBRARY GROUP 1","133"
"JEFFERSON","89930","PORT NECHES CITY HALL","769"
"JEFFERSON","89919","PRECINCT 1 SERVICE CENTER","257"
"JEFFERSON","89951","PRECINCT 4 SERVICE CENTER","27"
"JEFFERSON","89941","R.L. GABBY ELDRIDGE CENTER","36"
"JEFFERSON","89920","ROGERS PARK COMMUNITY CENTER GROUP 1","562"
"JEFFERSON","89921","ROY GUESS ELEMENTARY","140"
"JEFFERSON","89993","SAM HOUSTON ELEMENTARY","6"
"JEFFERSON","89952","STERLING PRUITT CENTER","11"
"JEFFERSON","89953","THEODORE JOHNS LIBRARY GROUP 1","23"
"JEFFERSON","89942","TRAVIS ELEMENTARY","10"
"JEFFERSON","94061","ZION HILL BAPTIST CHURCH","2"
"JIM HOGG","14532","FRONT LOBBY*","5"
"JIM WELLS","9213","ALICE HIGH SCHOOL","4"
"JIM WELLS","94638","BEN BOLT=PALITO BLANCO ISD FITNESS CENTER","31"
"JIM WELLS","90241","BENTONVILLE-R","28"
"JIM WELLS","26967","BOYS & GIRLS CLUB OF ALICE","4"
"JIM WELLS","25084","CHURCH OF CHRIST","136"
"JIM WELLS","17758","COURTHOUSER","6"
"JIM WELLS","17770","GARCIA ELEMENTARY SCHOOLR","17"
"JIM WELLS","9217","HIGHRISE APARTMENT BUILDING","7"
"JIM WELLS","23821","JWCO COMMUNITY BLDG","16"
"JIM WELLS","9218","LA GLORIA SCHOOL","41"
"JIM WELLS","9219","NOONAN ELEMENTARY SCHOOL","28"
"JIM WELLS","17769","ORANGE GROVE INTERMEDIATE SCHOOLR","238"
"JIM WELLS","17765","PREMONT HIGH SCHOOLR","33"
"JIM WELLS","20763","PREMONT LIBRARY  R","12"
"JIM WELLS","17763","RAY'S ROUNDUPR","39"
"JIM WELLS","9220","SAENZ ELEMENTARY SCHOOL","17"
"JIM WELLS","17764","SANDIA SENIOR CITIZEN BLDG-R","137"
"JIM WELLS","17761","SCHALLERT ELEMENTARYR","43"
