,,Voter Status,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 146,3,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 147,20,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 148,12,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 149,10,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 15,29,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 150,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 151,10,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 152,5,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 153,29,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 154,14,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 155,7,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 156,15,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 157,4,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 158,5,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 159,12,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 16,25,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 160,18,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 161,3,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 163,14,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 164,11,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 165,13,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 166,8,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 167,19,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 168,65,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 169,3,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 17,13,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 170,3,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 172,5,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 173,16,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 174,36,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 175,10,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 176,22,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 177,57,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 178,36,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 179,34,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 18,32,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 180,48,17,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 181,221,84,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 182,50,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 183,46,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 184,116,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 185,157,23,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 186,180,27,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 187,9,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 188,18,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 189,21,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 19,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 190,10,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 191,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 192,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 193,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 194,10,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 195,6,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 196,13,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 197,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 198,15,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 199,16,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 2,2,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 20,20,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 200,4,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 201,9,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 202,27,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 203,35,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 204,24,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 205,31,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 206,27,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 207,7,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 208,28,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 209,11,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 21,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 210,16,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 211,12,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 212,8,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 213,18,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 214,11,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 215,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 216,3,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 217,12,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 218,8,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 219,7,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 22,16,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 220,5,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 221,41,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 222,9,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 223,5,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 224,8,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 225,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 226,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 227,10,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 228,5,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 229,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 23,4,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 230,5,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 231,2,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 232,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 233,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 234,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 235,34,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 236,11,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 237,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 238,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 239,7,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 24,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 240,9,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 241,22,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 242,18,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 243,57,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 244,19,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 245,28,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 246,27,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 247,5,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 248,16,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 249,8,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 25,15,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 250,2,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 251,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 252,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 253,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 254,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 255,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 256,1,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 257,10,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 258,9,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 259,13,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 26,20,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 260,5,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 261,16,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 262,25,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 263,8,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 264,25,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 265,10,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 266,14,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 267,17,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 268,49,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 269,28,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 27,14,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 270,13,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 271,63,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 272,22,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 273,10,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 274,7,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 275,23,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 276,42,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 277,43,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 278,11,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 279,24,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 28,2,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 280,54,25,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 281,19,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 282,6,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 283,6,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 284,9,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 285,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 286,16,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 287,7,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 288,28,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 289,7,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 29,9,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 290,4,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 291,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 292,17,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 293,13,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 294,8,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 295,17,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 296,21,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 297,21,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 298,11,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 299,20,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 3,159,86,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 30,13,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 300,51,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 301,27,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 302,18,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 303,25,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 304,25,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 305,16,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 306,37,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 307,23,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 308,25,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 309,31,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 31,4,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 310,7,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 311,14,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 312,34,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 313,51,37,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 314,20,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 315,45,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 316,18,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 317,11,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 32,44,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 321,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 322,2,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 323,2,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 325,6,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 33,49,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 34,30,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 35,11,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 36,12,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 37,7,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 38,11,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 39,10,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 4,98,21,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 40,14,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 41,12,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 42,21,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 43,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 44,24,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 45,28,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 46,10,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 47,9,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 48,12,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 49,10,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 5,25,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 50,13,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 51,5,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 52,11,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 53,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 54,19,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 55,29,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 56,19,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 57,32,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 58,24,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 59,78,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 6,47,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 60,19,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 61,34,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 62,23,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 63,23,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 64,29,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 65,23,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 66,8,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 67,15,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 68,24,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 69,27,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 7,7,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 70,29,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 71,21,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 72,44,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 73,16,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 74,19,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 75,16,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 76,10,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 77,16,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 78,26,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 79,17,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 8,65,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 80,88,53,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 81,10,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 82,9,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 83,13,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 84,10,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 85,28,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 86,11,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 87,9,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 88,6,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 89,18,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 9,29,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 90,15,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 91,34,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 92,23,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 93,30,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 94,16,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 95,15,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 96,40,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 97,27,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 98,14,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 99,24,4,
,MILWAUKEE - CITY OF OAK CREEK - WARD 1,47,8,
,MILWAUKEE - CITY OF OAK CREEK - WARD 10,83,6,
,MILWAUKEE - CITY OF OAK CREEK - WARD 11,47,8,
,MILWAUKEE - CITY OF OAK CREEK - WARD 12,48,14,
,MILWAUKEE - CITY OF OAK CREEK - WARD 13,65,15,
,MILWAUKEE - CITY OF OAK CREEK - WARD 14,60,11,
,MILWAUKEE - CITY OF OAK CREEK - WARD 15,54,11,
,MILWAUKEE - CITY OF OAK CREEK - WARD 16,30,12,
,MILWAUKEE - CITY OF OAK CREEK - WARD 17,37,9,
,MILWAUKEE - CITY OF OAK CREEK - WARD 18,25,6,
,MILWAUKEE - CITY OF OAK CREEK - WARD 19,65,10,
,MILWAUKEE - CITY OF OAK CREEK - WARD 2,62,19,
,MILWAUKEE - CITY OF OAK CREEK - WARD 3,62,9,
,MILWAUKEE - CITY OF OAK CREEK - WARD 4,71,11,
,MILWAUKEE - CITY OF OAK CREEK - WARD 5,49,10,
,MILWAUKEE - CITY OF OAK CREEK - WARD 6,30,7,
,MILWAUKEE - CITY OF OAK CREEK - WARD 7,38,4,
,MILWAUKEE - CITY OF OAK CREEK - WARD 8,43,3,
,MILWAUKEE - CITY OF OAK CREEK - WARD 9,114,28,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 1,51,11,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 10,52,6,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 11,59,7,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 12,28,6,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 13,16,1,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 14,41,7,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 15,64,7,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 16,66,15,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 2,50,7,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 3,15,7,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 4,22,11,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 5,26,3,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 6,47,10,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 7,15,1,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 8,49,45,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 9,21,5,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 1,38,15,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 10,25,3,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 11,13,2,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 12,16,4,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 2,16,6,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 3,19,5,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 4,13,1,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 5,50,11,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 6,13,3,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 7,19,2,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 8,21,4,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 9,48,11,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 1,79,8,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 10,44,9,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 11,76,12,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 12,94,11,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 13,37,52,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 14,45,6,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 15,46,7,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 16,75,15,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 17,54,11,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 18,70,14,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 19,86,14,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 2,79,6,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 20,83,7,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 21,45,9,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 22,54,12,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 23,60,10,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 24,107,71,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 3,78,4,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 4,146,15,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 5,127,45,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 6,75,11,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 7,85,16,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 8,145,55,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 9,59,10,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 1,26,11,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 10,35,4,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 11,59,10,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 12,33,8,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 13,46,10,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 14,25,4,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 15,32,8,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 16,29,11,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 17,65,13,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 18,45,15,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 19,130,84,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 2,56,12,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 20,48,4,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 21,36,8,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 22,41,9,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 23,34,12,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 24,30,5,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 25,74,21,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 3,21,4,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 4,29,8,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 5,48,27,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 6,27,7,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 7,33,6,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 8,60,15,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 9,31,4,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1,85,10,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1S,4,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 2,40,3,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3,57,15,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3S,8,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 4,103,12,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 5,84,16,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 1,65,6,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 2,108,22,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 3,73,15,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 4,100,11,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 5,95,10,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 6,88,23,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 1,66,6,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 2,65,6,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 3,75,9,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 4,46,4,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 5,44,14,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 6,46,3,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 7,56,2,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 8,67,14,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 9,79,4,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 1,74,8,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 10,122,16,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 2,53,10,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 3,36,8,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 4,43,12,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 5,48,8,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 6,36,7,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 7,46,12,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 8,57,7,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 9,119,27,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 1,31,6,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 2,28,3,
