,,Voter Status,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 321,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 322,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 323,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 325,10,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 33,42,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 34,28,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 35,17,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 36,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 37,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 38,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 39,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 4,16,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 40,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 41,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 42,11,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 43,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 44,13,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 45,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 46,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 47,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 48,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 49,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 5,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 50,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 51,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 52,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 53,7,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 54,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 55,22,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 56,7,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 57,14,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 58,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 59,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 6,31,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 60,15,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 61,10,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 62,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 63,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 64,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 65,13,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 66,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 67,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 68,17,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 69,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 7,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 70,13,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 71,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 72,19,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 73,11,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 74,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 75,7,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 76,7,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 77,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 78,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 79,14,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 8,28,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 80,23,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 81,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 82,20,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 83,22,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 84,15,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 85,24,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 86,22,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 87,18,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 88,31,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 89,17,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 9,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 90,17,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 91,15,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 92,25,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 93,21,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 94,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 95,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 96,22,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 97,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 98,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 99,9,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 1,15,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 10,28,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 11,25,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 12,26,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 13,26,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 14,37,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 15,24,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 16,25,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 17,10,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 18,9,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 19,26,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 2,27,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 3,25,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 4,20,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 5,14,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 6,30,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 7,17,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 8,31,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 9,22,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 1,11,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 10,19,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 11,20,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 12,17,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 13,6,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 14,13,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 15,17,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 16,8,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 2,14,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 3,7,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 4,11,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 5,5,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 6,10,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 7,5,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 8,9,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 9,13,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 1,9,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 10,11,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 11,10,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 12,9,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 2,11,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 3,5,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 4,6,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 5,3,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 6,9,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 7,3,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 8,11,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 9,15,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 1,47,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 10,53,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 11,45,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 12,46,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 13,34,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 14,49,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 15,41,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 16,54,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 17,30,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 18,22,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 19,37,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 2,40,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 20,59,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 21,23,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 22,35,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 23,34,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 24,27,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 3,53,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 4,49,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 5,31,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 6,27,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 7,47,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 8,9,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 9,38,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 1,16,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 10,28,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 11,14,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 12,22,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 13,28,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 14,18,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 15,12,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 16,16,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 17,20,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 18,44,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 19,24,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 2,35,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 20,18,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 21,21,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 22,22,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 23,17,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 24,17,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 25,23,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 3,14,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 4,19,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 5,12,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 6,26,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 7,20,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 8,17,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 9,26,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1,12,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 2,14,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3,10,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3S,1,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 4,28,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 5,23,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 1,17,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 2,27,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 3,23,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 4,17,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 5,16,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 6,14,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 1,13,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 2,14,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 3,13,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 4,4,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 5,7,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 6,9,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 7,18,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 8,9,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 9,12,1,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 1,14,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 2,18,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 3,9,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 4,19,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 5,9,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 7,1,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 9,1,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 1,16,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 2,15,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 3,6,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 4,12,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 5,11,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 6,7,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 7,15,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 8,5,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 9,6,,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 1,4,,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 2,11,,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 3,9,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 1,10,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 10,34,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 11,15,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 12,33,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 2,32,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 3,42,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 4,39,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 5,20,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 6,21,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 7,38,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 8,28,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 9,40,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 1,2,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 2,3,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 3,8,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 4,3,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 5,2,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 6,4,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 1,22,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 12,21,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 2,18,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 3,17,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 4,28,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 5,21,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 6,25,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 7,22,,
,MONROE - CITY OF SPARTA - WARD 1,7,,
,MONROE - CITY OF SPARTA - WARD 10,1,,
,MONROE - CITY OF SPARTA - WARD 11,2,,
,MONROE - CITY OF SPARTA - WARD 12,4,,
,MONROE - CITY OF SPARTA - WARD 13,3,,
,MONROE - CITY OF SPARTA - WARD 14,2,,
,MONROE - CITY OF SPARTA - WARD 15,3,,
,MONROE - CITY OF SPARTA - WARD 16,2,,
,MONROE - CITY OF SPARTA - WARD 2,2,,
,MONROE - CITY OF SPARTA - WARD 3,2,,
,MONROE - CITY OF SPARTA - WARD 4,4,,
,MONROE - CITY OF SPARTA - WARD 5,5,,
,MONROE - CITY OF SPARTA - WARD 6,2,,
,MONROE - CITY OF SPARTA - WARD 8,3,,
,MONROE - CITY OF TOMAH - WARD 1,2,,
,MONROE - CITY OF TOMAH - WARD 10,4,,
,MONROE - CITY OF TOMAH - WARD 11,2,,
,MONROE - CITY OF TOMAH - WARD 12,4,,
,MONROE - CITY OF TOMAH - WARD 13,3,,
,MONROE - CITY OF TOMAH - WARD 15,1,,
,MONROE - CITY OF TOMAH - WARD 16,1,,
,MONROE - CITY OF TOMAH - WARD 2,2,,
,MONROE - CITY OF TOMAH - WARD 3,3,,
,MONROE - CITY OF TOMAH - WARD 4,1,,
,MONROE - CITY OF TOMAH - WARD 5A,1,,
,MONROE - CITY OF TOMAH - WARD 6,2,,
,MONROE - CITY OF TOMAH - WARD 7,3,,
,MONROE - CITY OF TOMAH - WARD 8,3,,
,MONROE - CITY OF TOMAH - WARD 9,3,,
,MONROE - TOWN OF ADRIAN - WARD 1,4,,
,MONROE - TOWN OF ANGELO - WARD 1,3,,
,MONROE - TOWN OF ANGELO - WARD 3,1,,
,MONROE - TOWN OF CLIFTON - WARD 1,7,,
,MONROE - TOWN OF GLENDALE - WARD 1,1,,
,MONROE - TOWN OF GREENFIELD - WARD 1,2,,
,MONROE - TOWN OF JEFFERSON - WARD 1,1,,
,MONROE - TOWN OF LA GRANGE - WARD 1A,4,,
,MONROE - TOWN OF LA GRANGE - WARD 2A,4,,
,MONROE - TOWN OF LEON - WARD 1,3,,
,MONROE - TOWN OF LINCOLN - WARD 1,6,,
,MONROE - TOWN OF LITTLE FALLS - WARD 2,3,,
,MONROE - TOWN OF OAKDALE - WARD 1,2,,
,MONROE - TOWN OF PORTLAND - WARD 1,2,,
,MONROE - TOWN OF RIDGEVILLE - WARD 1,1,,
,MONROE - TOWN OF SHELDON - WARD 1,1,,
,MONROE - TOWN OF SPARTA - WARD 1,3,,
,MONROE - TOWN OF SPARTA - WARD 2,1,,
,MONROE - TOWN OF SPARTA - WARD 4,2,,
,MONROE - TOWN OF SPARTA - WARD 5,3,,
,MONROE - TOWN OF SPARTA - WARD 6,3,,
,MONROE - TOWN OF TOMAH - WARD 1,1,,
,MONROE - TOWN OF TOMAH - WARD 2,5,,
,MONROE - TOWN OF WELLINGTON - WARD 2,2,,
,MONROE - TOWN OF WELLS - WARD 1,2,,
,MONROE - TOWN OF WILTON - WARD 2,1,,
,MONROE - VILLAGE OF CASHTON - WARD 1,3,,
,MONROE - VILLAGE OF KENDALL - WARD 1,4,,
,MONROE - VILLAGE OF NORWALK - WARD 1,1,,
,MONROE - VILLAGE OF WARRENS - WARD 1,1,,
,OCONTO - CITY OF GILLETT - WARD 2,1,,
,OCONTO - CITY OF GILLETT - WARD 3,4,,
,OCONTO - CITY OF OCONTO - WARD 1,5,,
,OCONTO - CITY OF OCONTO - WARD 2,3,,
,OCONTO - CITY OF OCONTO - WARD 4,4,,
,OCONTO - CITY OF OCONTO - WARD 7,5,,
,OCONTO - CITY OF OCONTO FALLS - WARD 1,5,,
,OCONTO - CITY OF OCONTO FALLS - WARD 2,2,,
,OCONTO - CITY OF OCONTO FALLS - WARD 3,2,,
,OCONTO - CITY OF OCONTO FALLS - WARD 4,3,,
,OCONTO - CITY OF OCONTO FALLS - WARD 5,10,,
,OCONTO - TOWN OF ABRAMS - WARD 1,6,,
,OCONTO - TOWN OF ABRAMS - WARD 2,6,,
,OCONTO - TOWN OF BRAZEAU - WARD 3,2,,
,OCONTO - TOWN OF CHASE - WARD 1,3,,
,OCONTO - TOWN OF CHASE - WARD 2,4,,
,OCONTO - TOWN OF CHASE - WARD 3,3,,
,OCONTO - TOWN OF CHASE - WARD 4,9,,
,OCONTO - TOWN OF CHASE - WARD 5,3,,
,OCONTO - TOWN OF GILLETT - WARD 1,2,,
,OCONTO - TOWN OF GILLETT - WARD 2,3,,
,OCONTO - TOWN OF HOW - WARD 2,2,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 1,9,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 2,6,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 3,2,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 4,5,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 5,8,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 6,3,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 7,4,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 8,9,,
,OCONTO - TOWN OF MOUNTAIN - WARD 1,4,,
,OCONTO - TOWN OF OCONTO - WARD 1,5,,
,OCONTO - TOWN OF OCONTO - WARD 2,2,,
,OCONTO - TOWN OF OCONTO FALLS - WARD 1,5,,
,OCONTO - TOWN OF OCONTO FALLS - WARD 2,2,,
,OCONTO - TOWN OF PENSAUKEE - WARD 1,3,,
,OCONTO - TOWN OF PENSAUKEE - WARD 2,2,,
,OCONTO - TOWN OF RIVERVIEW - WARD 2,1,,
,OCONTO - TOWN OF STILES - WARD 1,2,,
,OCONTO - TOWN OF STILES - WARD 2,2,,
,OCONTO - TOWN OF TOWNSEND - WARD 1,2,,
,OCONTO - TOWN OF UNDERHILL - WARD 1,5,,
,OCONTO - VILLAGE OF LENA - WARD 1,2,,
,ONEIDA - CITY OF RHINELANDER - WARD 1,2,,
,ONEIDA - CITY OF RHINELANDER - WARD 10,9,,
,ONEIDA - CITY OF RHINELANDER - WARD 11,5,,
,ONEIDA - CITY OF RHINELANDER - WARD 13,5,,
,ONEIDA - CITY OF RHINELANDER - WARD 2,4,,
,ONEIDA - CITY OF RHINELANDER - WARD 3,2,,
,ONEIDA - CITY OF RHINELANDER - WARD 4,3,,
,ONEIDA - CITY OF RHINELANDER - WARD 5,3,,
,ONEIDA - CITY OF RHINELANDER - WARD 6,3,,
,ONEIDA - CITY OF RHINELANDER - WARD 7,2,,
,ONEIDA - CITY OF RHINELANDER - WARD 8,1,,
,ONEIDA - CITY OF RHINELANDER - WARD 9,5,,
,ONEIDA - TOWN OF CASSIAN - WARD 2,4,,
,ONEIDA - TOWN OF CRESCENT - WARD 1,3,,
,ONEIDA - TOWN OF CRESCENT - WARD 2,2,,
,ONEIDA - TOWN OF CRESCENT - WARD 3,8,,
,ONEIDA - TOWN OF ENTERPRISE - WARD 1,2,,
,ONEIDA - TOWN OF HAZELHURST - WARD 1,2,,
,ONEIDA - TOWN OF HAZELHURST - WARD 2,1,,
,ONEIDA - TOWN OF LAKE TOMAHAWK - WARD 1,1,,
,ONEIDA - TOWN OF LAKE TOMAHAWK - WARD 2,1,,
,ONEIDA - TOWN OF LITTLE RICE - WARD 1,1,,
,ONEIDA - TOWN OF MINOCQUA - WARD 1,2,,
,ONEIDA - TOWN OF MINOCQUA - WARD 2,4,,
,ONEIDA - TOWN OF MINOCQUA - WARD 3,5,,
,ONEIDA - TOWN OF MINOCQUA - WARD 4,5,,
,ONEIDA - TOWN OF MINOCQUA - WARD 5,4,,
,ONEIDA - TOWN OF MINOCQUA - WARD 6,7,,
,ONEIDA - TOWN OF NEWBOLD - WARD 1,1,,
,ONEIDA - TOWN OF NEWBOLD - WARD 3,4,,
,ONEIDA - TOWN OF NEWBOLD - WARD 4,5,,
,ONEIDA - TOWN OF NOKOMIS - WARD 1,2,,
,ONEIDA - TOWN OF NOKOMIS - WARD 2,4,,
,ONEIDA - TOWN OF PELICAN - WARD 1,4,,
,ONEIDA - TOWN OF PELICAN - WARD 2,2,,
,ONEIDA - TOWN OF PELICAN - WARD 3,2,,
,ONEIDA - TOWN OF PINE LAKE - WARD 1,4,,
,ONEIDA - TOWN OF PINE LAKE - WARD 2,1,,
,ONEIDA - TOWN OF PINE LAKE - WARD 3,1,,
,ONEIDA - TOWN OF PINE LAKE - WARD 4,5,,
,ONEIDA - TOWN OF SCHOEPKE - WARD 1,1,,
,ONEIDA - TOWN OF STELLA - WARD 1,1,,
,ONEIDA - TOWN OF SUGAR CAMP - WARD 1,6,,
,ONEIDA - TOWN OF SUGAR CAMP - WARD 2,3,,
,ONEIDA - TOWN OF THREE LAKES - WARD 1,3,,
,ONEIDA - TOWN OF THREE LAKES - WARD 2,4,,
,ONEIDA - TOWN OF THREE LAKES - WARD 3,4,,
,ONEIDA - TOWN OF WOODBORO - WARD 1,4,,
,ONEIDA - TOWN OF WOODRUFF - WARD 1,1,,
,ONEIDA - TOWN OF WOODRUFF - WARD 2,5,,
,OUTAGAMIE - CITY OF APPLETON - WARD 1,21,,
,OUTAGAMIE - CITY OF APPLETON - WARD 10,4,,
,OUTAGAMIE - CITY OF APPLETON - WARD 11,7,,
,OUTAGAMIE - CITY OF APPLETON - WARD 15,12,,
,OUTAGAMIE - CITY OF APPLETON - WARD 16,9,,
,OUTAGAMIE - CITY OF APPLETON - WARD 17,15,,
,OUTAGAMIE - CITY OF APPLETON - WARD 18,9,,
,OUTAGAMIE - CITY OF APPLETON - WARD 19,28,,
,OUTAGAMIE - CITY OF APPLETON - WARD 2,24,,
,OUTAGAMIE - CITY OF APPLETON - WARD 20,22,,
,OUTAGAMIE - CITY OF APPLETON - WARD 22,2,,
,OUTAGAMIE - CITY OF APPLETON - WARD 24,11,,
,OUTAGAMIE - CITY OF APPLETON - WARD 25,18,,
,OUTAGAMIE - CITY OF APPLETON - WARD 27,21,,
,OUTAGAMIE - CITY OF APPLETON - WARD 28,16,,
,OUTAGAMIE - CITY OF APPLETON - WARD 29,29,,
,OUTAGAMIE - CITY OF APPLETON - WARD 3,34,,
,OUTAGAMIE - CITY OF APPLETON - WARD 30,22,,
,OUTAGAMIE - CITY OF APPLETON - WARD 33,17,,
,OUTAGAMIE - CITY OF APPLETON - WARD 34,5,,
,OUTAGAMIE - CITY OF APPLETON - WARD 35,11,,
,OUTAGAMIE - CITY OF APPLETON - WARD 36,13,,
,OUTAGAMIE - CITY OF APPLETON - WARD 37,10,,
,OUTAGAMIE - CITY OF APPLETON - WARD 38,27,,
,OUTAGAMIE - CITY OF APPLETON - WARD 39,11,,
,OUTAGAMIE - CITY OF APPLETON - WARD 4,13,,
,OUTAGAMIE - CITY OF APPLETON - WARD 41,3,,
,OUTAGAMIE - CITY OF APPLETON - WARD 42,22,,
,OUTAGAMIE - CITY OF APPLETON - WARD 43,12,,
,OUTAGAMIE - CITY OF APPLETON - WARD 48,1,,
,OUTAGAMIE - CITY OF APPLETON - WARD 49,2,,
,OUTAGAMIE - CITY OF APPLETON - WARD 50,3,,
