,,Voter Status,,
,MILWAUKEE - CITY OF CUDAHY - WARD 1,146,12,
,MILWAUKEE - CITY OF CUDAHY - WARD 10,88,4,
,MILWAUKEE - CITY OF CUDAHY - WARD 11,36,6,
,MILWAUKEE - CITY OF CUDAHY - WARD 12,60,6,
,MILWAUKEE - CITY OF CUDAHY - WARD 13,33,6,
,MILWAUKEE - CITY OF CUDAHY - WARD 14,73,8,
,MILWAUKEE - CITY OF CUDAHY - WARD 15,62,6,
,MILWAUKEE - CITY OF CUDAHY - WARD 2,62,1,
,MILWAUKEE - CITY OF CUDAHY - WARD 3,68,8,
,MILWAUKEE - CITY OF CUDAHY - WARD 4,89,11,
,MILWAUKEE - CITY OF CUDAHY - WARD 5,81,7,
,MILWAUKEE - CITY OF CUDAHY - WARD 6,79,5,
,MILWAUKEE - CITY OF CUDAHY - WARD 7,60,8,
,MILWAUKEE - CITY OF CUDAHY - WARD 8,36,4,
,MILWAUKEE - CITY OF CUDAHY - WARD 9,45,3,
,MILWAUKEE - CITY OF FRANKLIN - WARD 10,31,1,
,MILWAUKEE - CITY OF FRANKLIN - WARD 11,91,4,
,MILWAUKEE - CITY OF FRANKLIN - WARD 12,80,2,
,MILWAUKEE - CITY OF FRANKLIN - WARD 13,88,6,
,MILWAUKEE - CITY OF FRANKLIN - WARD 14,118,6,
,MILWAUKEE - CITY OF FRANKLIN - WARD 15A,75,4,
,MILWAUKEE - CITY OF FRANKLIN - WARD 15B,30,6,
,MILWAUKEE - CITY OF FRANKLIN - WARD 16,91,8,
,MILWAUKEE - CITY OF FRANKLIN - WARD 17,79,7,
,MILWAUKEE - CITY OF FRANKLIN - WARD 18,35,,
,MILWAUKEE - CITY OF FRANKLIN - WARD 19,101,6,
,MILWAUKEE - CITY OF FRANKLIN - WARD 2,110,7,
,MILWAUKEE - CITY OF FRANKLIN - WARD 20,48,5,
,MILWAUKEE - CITY OF FRANKLIN - WARD 21,38,5,
,MILWAUKEE - CITY OF FRANKLIN - WARD 22A,59,6,
,MILWAUKEE - CITY OF FRANKLIN - WARD 22B,39,4,
,MILWAUKEE - CITY OF FRANKLIN - WARD 23,92,13,
,MILWAUKEE - CITY OF FRANKLIN - WARD 3,85,10,
,MILWAUKEE - CITY OF FRANKLIN - WARD 4,69,8,
,MILWAUKEE - CITY OF FRANKLIN - WARD 5,46,8,
,MILWAUKEE - CITY OF FRANKLIN - WARD 6,46,3,
,MILWAUKEE - CITY OF FRANKLIN - WARD 7,89,11,
,MILWAUKEE - CITY OF FRANKLIN - WARD 8,70,11,
,MILWAUKEE - CITY OF FRANKLIN - WARD 9,79,9,
,MILWAUKEE - CITY OF GLENDALE - WARD 1,97,10,
,MILWAUKEE - CITY OF GLENDALE - WARD 10,79,5,
,MILWAUKEE - CITY OF GLENDALE - WARD 11,69,5,
,MILWAUKEE - CITY OF GLENDALE - WARD 11S,23,10,
,MILWAUKEE - CITY OF GLENDALE - WARD 12,57,7,
,MILWAUKEE - CITY OF GLENDALE - WARD 2,94,6,
,MILWAUKEE - CITY OF GLENDALE - WARD 3,83,7,
,MILWAUKEE - CITY OF GLENDALE - WARD 4,81,4,
,MILWAUKEE - CITY OF GLENDALE - WARD 5,95,6,
,MILWAUKEE - CITY OF GLENDALE - WARD 6,87,8,
,MILWAUKEE - CITY OF GLENDALE - WARD 7,97,9,
,MILWAUKEE - CITY OF GLENDALE - WARD 8,33,5,
,MILWAUKEE - CITY OF GLENDALE - WARD 9,90,11,
,MILWAUKEE - CITY OF GREENFIELD - WARD 1,134,10,
,MILWAUKEE - CITY OF GREENFIELD - WARD 10,90,18,
,MILWAUKEE - CITY OF GREENFIELD - WARD 11,115,9,
,MILWAUKEE - CITY OF GREENFIELD - WARD 12,112,11,
,MILWAUKEE - CITY OF GREENFIELD - WARD 13,46,4,
,MILWAUKEE - CITY OF GREENFIELD - WARD 14,75,7,
,MILWAUKEE - CITY OF GREENFIELD - WARD 15,95,6,
,MILWAUKEE - CITY OF GREENFIELD - WARD 16,54,4,
,MILWAUKEE - CITY OF GREENFIELD - WARD 17,43,8,
,MILWAUKEE - CITY OF GREENFIELD - WARD 18,96,8,
,MILWAUKEE - CITY OF GREENFIELD - WARD 19,90,10,
,MILWAUKEE - CITY OF GREENFIELD - WARD 2,98,9,
,MILWAUKEE - CITY OF GREENFIELD - WARD 20,115,7,
,MILWAUKEE - CITY OF GREENFIELD - WARD 21,79,7,
,MILWAUKEE - CITY OF GREENFIELD - WARD 3,91,13,
,MILWAUKEE - CITY OF GREENFIELD - WARD 4,71,8,
,MILWAUKEE - CITY OF GREENFIELD - WARD 5,77,5,
,MILWAUKEE - CITY OF GREENFIELD - WARD 6,110,8,
,MILWAUKEE - CITY OF GREENFIELD - WARD 7,99,6,
,MILWAUKEE - CITY OF GREENFIELD - WARD 8,69,8,
,MILWAUKEE - CITY OF GREENFIELD - WARD 9,70,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 1,118,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 10,111,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 100,76,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 101,77,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 102,105,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 103,134,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 104,91,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 105,51,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 106,34,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 107,49,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 108,52,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 109,67,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 11,87,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 110,34,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 111,57,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 112,60,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 113,46,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 114,44,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 115,70,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 116,34,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 117,53,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 118,67,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 119,54,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 12,110,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 120,60,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 121,72,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 122,85,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 123,144,17,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 124,49,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 125,259,27,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 126,144,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 127,138,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 128,124,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 129,78,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 13,51,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 130,16,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 131,108,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 132,153,23,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 133,96,20,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 134,111,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 135,163,17,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 136,115,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 137,105,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 138,438,44,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 139,238,26,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 14,104,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 140,54,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 141,73,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 142,71,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 143,49,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 144,41,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 145,26,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 146,28,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 147,84,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 148,77,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 149,66,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 15,84,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 150,76,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 151,35,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 152,39,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 153,61,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 154,68,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 155,43,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 156,80,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 157,84,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 158,72,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 159,63,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 16,150,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 160,66,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 161,22,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 162,47,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 163,75,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 164,113,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 165,103,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 166,54,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 167,141,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 168,241,16,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 169,48,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 17,63,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 170,40,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 171,13,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 172,47,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 173,65,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 174,83,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 175,75,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 176,103,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 177,340,35,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 178,217,26,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 179,227,43,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 18,95,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 180,135,23,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 181,121,16,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 182,193,21,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 183,291,39,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 184,134,17,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 185,194,35,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 186,213,28,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 187,42,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 188,42,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 189,48,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 19,80,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 190,25,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 191,7,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 192,16,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 193,58,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 194,41,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 195,40,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 196,60,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 197,36,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 198,47,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 199,39,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 2,54,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 20,92,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 200,55,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 201,30,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 202,114,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 203,209,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 204,189,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 205,135,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 206,95,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 207,112,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 208,136,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 209,116,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 21,99,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 210,72,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 211,104,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 212,119,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 213,133,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 214,43,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 215,54,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 216,34,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 217,61,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 218,65,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 219,52,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 22,78,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 220,66,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 221,90,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 222,48,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 223,65,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 224,45,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 225,49,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 226,26,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 227,35,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 228,34,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 229,33,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 23,39,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 230,46,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 231,25,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 232,16,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 233,18,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 234,54,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 235,233,36,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 236,35,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 237,53,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 238,33,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 239,47,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 24,42,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 240,74,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 241,235,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 242,229,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 243,196,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 244,178,21,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 245,140,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 246,258,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 247,146,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 248,296,22,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 249,44,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 25,83,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 250,31,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 251,24,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 252,46,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 253,33,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 254,15,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 255,20,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 256,21,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 257,66,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 258,62,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 259,52,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 26,58,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 260,50,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 261,71,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 262,158,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 263,56,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 264,158,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 265,79,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 266,111,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 267,72,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 268,160,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 269,80,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 27,60,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 270,97,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 271,146,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 272,107,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 273,64,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 274,85,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 275,167,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 276,140,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 277,127,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 278,100,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 279,115,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 28,18,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 280,171,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 281,114,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 282,15,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 283,82,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 284,79,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 285,24,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 286,39,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 287,72,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 288,165,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 289,90,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 29,34,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 290,56,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 291,59,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 292,92,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 293,152,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 294,132,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 295,157,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 296,200,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 297,188,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 298,171,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 299,172,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 3,53,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 30,78,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 300,238,22,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 301,208,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 302,130,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 303,201,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 304,149,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 305,122,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 306,46,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 307,84,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 308,46,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 309,111,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 31,80,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 310,36,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 311,60,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 312,91,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 313,186,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 314,71,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 315,153,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 316,71,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 317,140,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 32,173,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 320,2,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 321,15,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 322,18,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 323,13,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 324,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 325,88,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 326,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 33,232,16,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 34,124,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 35,96,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 36,94,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 37,73,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 38,61,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 39,100,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 4,132,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 40,88,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 41,90,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 42,105,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 43,46,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 44,89,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 45,97,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 46,50,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 47,89,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 48,43,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 49,61,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 5,45,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 50,51,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 51,52,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 52,69,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 53,36,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 54,40,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 55,122,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 56,85,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 57,80,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 58,71,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 59,125,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 6,187,17,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 60,95,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 61,73,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 62,49,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 63,46,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 64,138,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 65,122,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 66,93,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 67,66,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 68,124,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 69,82,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 7,67,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 70,126,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 71,63,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 72,105,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 73,117,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 74,57,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 75,87,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 76,80,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 77,61,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 78,125,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 79,136,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 8,141,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 80,145,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 81,93,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 82,157,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 83,191,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 84,120,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 85,144,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 86,181,19,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 87,113,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 88,129,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 89,120,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 9,61,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 90,118,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 91,147,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 92,206,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 93,81,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 94,34,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 95,69,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 96,99,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 97,110,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 98,84,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 99,116,7,
,MILWAUKEE - CITY OF OAK CREEK - WARD 1,83,6,
,MILWAUKEE - CITY OF OAK CREEK - WARD 10,95,9,
,MILWAUKEE - CITY OF OAK CREEK - WARD 11,132,8,
,MILWAUKEE - CITY OF OAK CREEK - WARD 12,127,18,
,MILWAUKEE - CITY OF OAK CREEK - WARD 13,111,9,
,MILWAUKEE - CITY OF OAK CREEK - WARD 14,131,6,
