,,Voter Status,,
,TAYLOR - VILLAGE OF STETSONVILLE - WARD 1,1,,
,TREMPEALEAU - CITY OF ARCADIA - WARD 2,2,,
,TREMPEALEAU - CITY OF BLAIR - WARD 3,2,,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 1,1,,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 2,2,,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 3,1,,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 2,1,,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 3,2,,
,TREMPEALEAU - CITY OF OSSEO - WARD 1,3,,
,TREMPEALEAU - CITY OF OSSEO - WARD 2,1,,
,TREMPEALEAU - CITY OF OSSEO - WARD 3,2,,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 2,3,,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 3,1,,
,TREMPEALEAU - TOWN OF ALBION - WARD 1,1,,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 3,2,,
,TREMPEALEAU - TOWN OF CALEDONIA - WARD 1,2,1,
,TREMPEALEAU - TOWN OF CHIMNEY ROCK - WARD 1,1,,
,TREMPEALEAU - TOWN OF ETTRICK - WARD 1,1,1,
,TREMPEALEAU - TOWN OF ETTRICK - WARD 2,1,,
,TREMPEALEAU - TOWN OF GALE - WARD 2,1,,
,TREMPEALEAU - TOWN OF HALE - WARD 1,1,,
,TREMPEALEAU - TOWN OF PIGEON - WARD 1,1,,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 1,8,,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 2,3,,
,TREMPEALEAU - TOWN OF UNITY - WARD 1,1,,
,TREMPEALEAU - VILLAGE OF ETTRICK - WARD 1,1,,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 1,5,,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 2,7,1,
,VERNON - CITY OF HILLSBORO - WARD 1,1,,
,VERNON - CITY OF HILLSBORO - WARD 2,2,,
,VERNON - CITY OF HILLSBORO - WARD 3,1,,
,VERNON - CITY OF HILLSBORO - WARD 4,1,,
,VERNON - CITY OF VIROQUA - WARD 1,3,,
,VERNON - CITY OF VIROQUA - WARD 2,4,,
,VERNON - CITY OF VIROQUA - WARD 3,4,1,
,VERNON - CITY OF VIROQUA - WARD 4,6,,
,VERNON - CITY OF VIROQUA - WARD 5,1,,
,VERNON - CITY OF VIROQUA - WARD 6,4,,
,VERNON - CITY OF VIROQUA - WARD 7,3,,
,VERNON - CITY OF VIROQUA - WARD 8,3,,
,VERNON - CITY OF VIROQUA - WARD 9,1,,
,VERNON - CITY OF WESTBY - WARD 1,,2,
,VERNON - CITY OF WESTBY - WARD 2,1,,
,VERNON - CITY OF WESTBY - WARD 3,2,,
,VERNON - CITY OF WESTBY - WARD 4,1,,
,VERNON - TOWN OF BERGEN - WARD 1,1,,
,VERNON - TOWN OF BERGEN - WARD 2,1,,
,VERNON - TOWN OF CHRISTIANA - WARD 1,1,2,
,VERNON - TOWN OF COON - WARD 1,,1,
,VERNON - TOWN OF FOREST - WARD 1,,1,
,VERNON - TOWN OF FRANKLIN - WARD 1,1,,
,VERNON - TOWN OF FRANKLIN - WARD 2,,1,
,VERNON - TOWN OF GENOA - WARD 1,1,,
,VERNON - TOWN OF GENOA - WARD 2,1,,
,VERNON - TOWN OF GREENWOOD - WARD 1,2,,
,VERNON - TOWN OF HAMBURG - WARD 1,2,,
,VERNON - TOWN OF HARMONY - WARD 1,2,,
,VERNON - TOWN OF HARMONY - WARD 2,1,,
,VERNON - TOWN OF HILLSBORO - WARD 1,2,,
,VERNON - TOWN OF JEFFERSON - WARD 3,,1,
,VERNON - TOWN OF KICKAPOO - WARD 1,1,,
,VERNON - TOWN OF LIBERTY - WARD 1,2,,
,VERNON - TOWN OF VIROQUA - WARD 1,2,,
,VERNON - TOWN OF VIROQUA - WARD 3,1,,
,VERNON - TOWN OF WEBSTER - WARD 1,1,,
,VERNON - TOWN OF WHITESTOWN - WARD 1,2,,
,VERNON - VILLAGE OF CHASEBURG - WARD 1,2,,
,VERNON - VILLAGE OF COON VALLEY - WARD 1,3,,
,VERNON - VILLAGE OF LA FARGE - WARD 1,1,,
,VERNON - VILLAGE OF READSTOWN - WARD 1,1,1,
,VERNON - VILLAGE OF STODDARD - WARD 1,1,,
,VILAS - CITY OF EAGLE RIVER - WARD 1,1,,
,VILAS - CITY OF EAGLE RIVER - WARD 2,1,,
,VILAS - CITY OF EAGLE RIVER - WARD 3,1,,
,VILAS - CITY OF EAGLE RIVER - WARD 5,1,,
,VILAS - TOWN OF ARBOR VITAE - WARD 2,6,,
,VILAS - TOWN OF ARBOR VITAE - WARD 3,5,,
,VILAS - TOWN OF ARBOR VITAE - WARD 4,9,1,
,VILAS - TOWN OF ARBOR VITAE - WARD 5,2,,
,VILAS - TOWN OF ARBOR VITAE - WARD 6,2,,
,VILAS - TOWN OF ARBOR VITAE - WARD 7,3,,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 2,5,,
,VILAS - TOWN OF CLOVERLAND - WARD 1,4,,
,VILAS - TOWN OF CLOVERLAND - WARD 2,3,,
,VILAS - TOWN OF CONOVER - WARD 1,5,,
,VILAS - TOWN OF CONOVER - WARD 2,2,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 1,3,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 5,4,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 6,3,,
,VILAS - TOWN OF LAND O'LAKES - WARD 1,4,,
,VILAS - TOWN OF LINCOLN - WARD 2,1,,
,VILAS - TOWN OF LINCOLN - WARD 3,8,1,
,VILAS - TOWN OF LINCOLN - WARD 4,2,1,
,VILAS - TOWN OF MANITOWISH WATERS - WARD 1,2,1,
,VILAS - TOWN OF PHELPS - WARD 1,3,,
,VILAS - TOWN OF PHELPS - WARD 2,2,,
,VILAS - TOWN OF PLUM LAKE - WARD 1,1,,
,VILAS - TOWN OF PLUM LAKE - WARD 2,3,1,
,VILAS - TOWN OF PRESQUE ISLE - WARD 1,7,1,
,VILAS - TOWN OF ST. GERMAIN - WARD 1,5,,
,VILAS - TOWN OF ST. GERMAIN - WARD 2,6,,
,VILAS - TOWN OF WASHINGTON - WARD 1,8,,
,VILAS - TOWN OF WINCHESTER - WARD 1,5,2,
,WALWORTH - CITY OF DELAVAN - WARD 1,3,,
,WALWORTH - CITY OF DELAVAN - WARD 10,4,,
,WALWORTH - CITY OF DELAVAN - WARD 11,3,3,
,WALWORTH - CITY OF DELAVAN - WARD 12,6,,
,WALWORTH - CITY OF DELAVAN - WARD 13,1,,
,WALWORTH - CITY OF DELAVAN - WARD 14,1,,
,WALWORTH - CITY OF DELAVAN - WARD 2,2,,
,WALWORTH - CITY OF DELAVAN - WARD 3,2,1,
,WALWORTH - CITY OF DELAVAN - WARD 4,5,,
,WALWORTH - CITY OF DELAVAN - WARD 5,5,2,
,WALWORTH - CITY OF DELAVAN - WARD 6,3,,
,WALWORTH - CITY OF DELAVAN - WARD 7,1,,
,WALWORTH - CITY OF DELAVAN - WARD 8,2,,
,WALWORTH - CITY OF DELAVAN - WARD 9,3,,
,WALWORTH - CITY OF ELKHORN - WARD 1,12,,
,WALWORTH - CITY OF ELKHORN - WARD 2,8,,
,WALWORTH - CITY OF ELKHORN - WARD 3,3,,
,WALWORTH - CITY OF ELKHORN - WARD 4,2,,
,WALWORTH - CITY OF ELKHORN - WARD 5,10,,
,WALWORTH - CITY OF ELKHORN - WARD 6,56,1,
,WALWORTH - CITY OF ELKHORN - WARD 7,3,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 1,3,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 10,4,2,
,WALWORTH - CITY OF LAKE GENEVA - WARD 2,7,1,
,WALWORTH - CITY OF LAKE GENEVA - WARD 3,8,2,
,WALWORTH - CITY OF LAKE GENEVA - WARD 4,1,1,
,WALWORTH - CITY OF LAKE GENEVA - WARD 5,5,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 6,2,2,
,WALWORTH - CITY OF LAKE GENEVA - WARD 7,2,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 8,8,,
,WALWORTH - CITY OF WHITEWATER - WARD 1,9,,
,WALWORTH - CITY OF WHITEWATER - WARD 2,4,,
,WALWORTH - CITY OF WHITEWATER - WARD 3,3,,
,WALWORTH - CITY OF WHITEWATER - WARD 4,1,,
,WALWORTH - CITY OF WHITEWATER - WARD 5,3,,
,WALWORTH - CITY OF WHITEWATER - WARD 6,8,1,
,WALWORTH - CITY OF WHITEWATER - WARD 7,,1,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 1,1,,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 2,2,,
,WALWORTH - TOWN OF DARIEN - WARD 1,4,,
,WALWORTH - TOWN OF DARIEN - WARD 2,1,1,
,WALWORTH - TOWN OF DARIEN - WARD 3,1,,
,WALWORTH - TOWN OF DELAVAN - WARD 1,3,1,
,WALWORTH - TOWN OF DELAVAN - WARD 10,1,,
,WALWORTH - TOWN OF DELAVAN - WARD 2,1,,
,WALWORTH - TOWN OF DELAVAN - WARD 3,14,,
,WALWORTH - TOWN OF DELAVAN - WARD 4,1,,
,WALWORTH - TOWN OF DELAVAN - WARD 5,8,,
,WALWORTH - TOWN OF DELAVAN - WARD 6,6,,
,WALWORTH - TOWN OF DELAVAN - WARD 7,3,,
,WALWORTH - TOWN OF DELAVAN - WARD 8,1,,
,WALWORTH - TOWN OF EAST TROY - WARD 1,10,2,
,WALWORTH - TOWN OF EAST TROY - WARD 2,5,,
,WALWORTH - TOWN OF EAST TROY - WARD 3,7,,
,WALWORTH - TOWN OF EAST TROY - WARD 4,10,,
,WALWORTH - TOWN OF EAST TROY - WARD 5,3,,
,WALWORTH - TOWN OF EAST TROY - WARD 6,1,,
,WALWORTH - TOWN OF GENEVA - WARD 1,6,,
,WALWORTH - TOWN OF GENEVA - WARD 2,8,1,
,WALWORTH - TOWN OF GENEVA - WARD 3,8,,
,WALWORTH - TOWN OF GENEVA - WARD 4,13,2,
,WALWORTH - TOWN OF GENEVA - WARD 5,6,,
,WALWORTH - TOWN OF GENEVA - WARD 6,3,1,
,WALWORTH - TOWN OF GENEVA - WARD 7,15,1,
,WALWORTH - TOWN OF GENEVA - WARD 8,7,1,
,WALWORTH - TOWN OF LA GRANGE - WARD 1,6,,
,WALWORTH - TOWN OF LA GRANGE - WARD 3,2,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 1,4,2,
,WALWORTH - TOWN OF LAFAYETTE - WARD 2,2,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 3,3,,
,WALWORTH - TOWN OF LINN - WARD 1,4,,
,WALWORTH - TOWN OF LINN - WARD 2,1,,
,WALWORTH - TOWN OF LINN - WARD 3,2,2,
,WALWORTH - TOWN OF LINN - WARD 4,1,,
,WALWORTH - TOWN OF LINN - WARD 5,1,,
,WALWORTH - TOWN OF LYONS - WARD 1,4,,
,WALWORTH - TOWN OF LYONS - WARD 2,1,1,
,WALWORTH - TOWN OF LYONS - WARD 3,7,,
,WALWORTH - TOWN OF LYONS - WARD 4,1,,
,WALWORTH - TOWN OF LYONS - WARD 5,11,,
,WALWORTH - TOWN OF LYONS - WARD 7,1,,
,WALWORTH - TOWN OF RICHMOND - WARD 1,3,,
,WALWORTH - TOWN OF RICHMOND - WARD 2,2,,
,WALWORTH - TOWN OF RICHMOND - WARD 3,8,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 1,4,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 3,2,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 4,1,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 1,10,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 2,5,1,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 3,10,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 4,9,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 5,1,,
,WALWORTH - TOWN OF TROY - WARD 1,7,1,
,WALWORTH - TOWN OF TROY - WARD 2,4,1,
,WALWORTH - TOWN OF TROY - WARD 3,2,,
,WALWORTH - TOWN OF WALWORTH - WARD 1,5,,
,WALWORTH - TOWN OF WALWORTH - WARD 2,3,,
,WALWORTH - TOWN OF WALWORTH - WARD 3,2,,
,WALWORTH - TOWN OF WHITEWATER - WARD 1,4,,
,WALWORTH - TOWN OF WHITEWATER - WARD 2,6,,
,WALWORTH - TOWN OF WHITEWATER - WARD 3,1,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 1,3,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 2,2,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 3,2,3,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 4,5,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 5,5,,
,WALWORTH - VILLAGE OF DARIEN - WARD 1,2,,
,WALWORTH - VILLAGE OF DARIEN - WARD 2,3,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 1,5,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 2,4,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 3,10,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 4,7,1,
,WALWORTH - VILLAGE OF EAST TROY - WARD 5,5,,
,WALWORTH - VILLAGE OF FONTANA - WARD 1,2,,
,WALWORTH - VILLAGE OF FONTANA - WARD 2,1,,
,WALWORTH - VILLAGE OF FONTANA - WARD 3,6,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 2,3,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 4,1,,
,WALWORTH - VILLAGE OF MUKWONAGO - WARD 11,3,1,
,WALWORTH - VILLAGE OF SHARON - WARD 1,1,,
,WALWORTH - VILLAGE OF SHARON - WARD 2,4,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 1,3,1,
,WALWORTH - VILLAGE OF WALWORTH - WARD 2,3,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 3,2,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 1,7,2,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 2,4,2,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 3,2,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 4,12,,
,WASHBURN - CITY OF SHELL LAKE - WARD 1,4,,
,WASHBURN - CITY OF SHELL LAKE - WARD 2,1,,
,WASHBURN - CITY OF SPOONER - WARD 1,2,,
,WASHBURN - CITY OF SPOONER - WARD 2,3,,
,WASHBURN - CITY OF SPOONER - WARD 3,1,1,
,WASHBURN - CITY OF SPOONER - WARD 4,1,1,
,WASHBURN - TOWN OF BARRONETT - WARD 1,1,,
,WASHBURN - TOWN OF BASHAW - WARD 3,1,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 1,4,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 2,1,,
,WASHBURN - TOWN OF BROOKLYN - WARD 1,1,,
,WASHBURN - TOWN OF EVERGREEN - WARD 1,2,,
,WASHBURN - TOWN OF FROG CREEK - WARD 1,1,,
,WASHBURN - TOWN OF LONG LAKE - WARD 1,2,,
,WASHBURN - TOWN OF MADGE - WARD 1,1,,
,WASHBURN - TOWN OF MADGE - WARD 2,1,,
,WASHBURN - TOWN OF MINONG - WARD 1,1,,
,WASHBURN - TOWN OF SARONA - WARD 1,2,,
,WASHBURN - TOWN OF SPOONER - WARD 1,2,,
,WASHBURN - TOWN OF SPOONER - WARD 2,4,,
,WASHBURN - TOWN OF SPRINGBROOK - WARD 1,4,,
,WASHBURN - TOWN OF TREGO - WARD 1,3,,
,WASHBURN - VILLAGE OF BIRCHWOOD - WARD 1,5,,
,WASHBURN - VILLAGE OF MINONG - WARD 1,2,1,
,WASHINGTON - CITY OF HARTFORD - WARD 1,9,,
,WASHINGTON - CITY OF HARTFORD - WARD 10,6,1,
,WASHINGTON - CITY OF HARTFORD - WARD 11,2,1,
,WASHINGTON - CITY OF HARTFORD - WARD 12,12,,
,WASHINGTON - CITY OF HARTFORD - WARD 13,4,1,
,WASHINGTON - CITY OF HARTFORD - WARD 14,5,,
,WASHINGTON - CITY OF HARTFORD - WARD 2,5,,
,WASHINGTON - CITY OF HARTFORD - WARD 28,1,,
,WASHINGTON - CITY OF HARTFORD - WARD 3,3,,
,WASHINGTON - CITY OF HARTFORD - WARD 4,7,1,
,WASHINGTON - CITY OF HARTFORD - WARD 5,8,,
,WASHINGTON - CITY OF HARTFORD - WARD 7,4,,
,WASHINGTON - CITY OF HARTFORD - WARD 9,3,,
,WASHINGTON - CITY OF WEST BEND - WARD 1,11,,
,WASHINGTON - CITY OF WEST BEND - WARD 10,25,2,
,WASHINGTON - CITY OF WEST BEND - WARD 11,4,1,
,WASHINGTON - CITY OF WEST BEND - WARD 12,5,,
,WASHINGTON - CITY OF WEST BEND - WARD 13,6,,
,WASHINGTON - CITY OF WEST BEND - WARD 14,7,,
,WASHINGTON - CITY OF WEST BEND - WARD 15,9,,
,WASHINGTON - CITY OF WEST BEND - WARD 16,6,,
,WASHINGTON - CITY OF WEST BEND - WARD 17,7,1,
,WASHINGTON - CITY OF WEST BEND - WARD 19,3,,
,WASHINGTON - CITY OF WEST BEND - WARD 2,10,,
,WASHINGTON - CITY OF WEST BEND - WARD 20,14,1,
,WASHINGTON - CITY OF WEST BEND - WARD 21,6,1,
,WASHINGTON - CITY OF WEST BEND - WARD 22,4,2,
,WASHINGTON - CITY OF WEST BEND - WARD 23,9,,
,WASHINGTON - CITY OF WEST BEND - WARD 24,19,,
,WASHINGTON - CITY OF WEST BEND - WARD 26,1,,
,WASHINGTON - CITY OF WEST BEND - WARD 4,14,1,
,WASHINGTON - CITY OF WEST BEND - WARD 5,9,1,
,WASHINGTON - CITY OF WEST BEND - WARD 6,10,,
,WASHINGTON - CITY OF WEST BEND - WARD 7,20,2,
,WASHINGTON - CITY OF WEST BEND - WARD 8,16,,
,WASHINGTON - CITY OF WEST BEND - WARD 9,20,2,
,WASHINGTON - TOWN OF ADDISON - WARD 1,1,,
,WASHINGTON - TOWN OF ADDISON - WARD 2,6,,
,WASHINGTON - TOWN OF ADDISON - WARD 3,1,,
,WASHINGTON - TOWN OF ADDISON - WARD 4,1,,
,WASHINGTON - TOWN OF ADDISON - WARD 5,4,,
,WASHINGTON - TOWN OF ADDISON - WARD 6,7,2,
,WASHINGTON - TOWN OF BARTON - WARD 1,9,,
,WASHINGTON - TOWN OF BARTON - WARD 2,3,,
,WASHINGTON - TOWN OF BARTON - WARD 4,6,,
,WASHINGTON - TOWN OF ERIN - WARD 1,14,,
,WASHINGTON - TOWN OF ERIN - WARD 2,7,,
,WASHINGTON - TOWN OF ERIN - WARD 3,9,,
,WASHINGTON - TOWN OF ERIN - WARD 4,8,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 1,2,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 2,1,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 3,3,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 4,2,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 5,2,,
,WASHINGTON - TOWN OF GERMANTOWN - WARD 1,1,,
,WASHINGTON - TOWN OF HARTFORD - WARD 1,8,,
,WASHINGTON - TOWN OF HARTFORD - WARD 2,9,,
,WASHINGTON - TOWN OF HARTFORD - WARD 3,3,,
,WASHINGTON - TOWN OF HARTFORD - WARD 4,2,1,
,WASHINGTON - TOWN OF HARTFORD - WARD 5,9,1,
,WASHINGTON - TOWN OF JACKSON - WARD 1,6,,
,WASHINGTON - TOWN OF JACKSON - WARD 2,5,,
,WASHINGTON - TOWN OF JACKSON - WARD 3,9,,
,WASHINGTON - TOWN OF JACKSON - WARD 4,7,,
,WASHINGTON - TOWN OF JACKSON - WARD 5,12,1,
,WASHINGTON - TOWN OF JACKSON - WARD 6,7,,
,WASHINGTON - TOWN OF POLK - WARD 1,9,1,
,WASHINGTON - TOWN OF POLK - WARD 2,9,1,
,WASHINGTON - TOWN OF POLK - WARD 3,8,,
,WASHINGTON - TOWN OF POLK - WARD 4,8,,
,WASHINGTON - TOWN OF POLK - WARD 5,11,,
,WASHINGTON - TOWN OF POLK - WARD 6,3,,
,WASHINGTON - TOWN OF TRENTON - WARD 2,1,,
,WASHINGTON - TOWN OF TRENTON - WARD 3,5,1,
,WASHINGTON - TOWN OF TRENTON - WARD 4,6,,
,WASHINGTON - TOWN OF TRENTON - WARD 5,2,,
,WASHINGTON - TOWN OF TRENTON - WARD 6,11,1,
,WASHINGTON - TOWN OF TRENTON - WARD 7,3,,
,WASHINGTON - TOWN OF TRENTON - WARD 8,1,,
,WASHINGTON - TOWN OF WAYNE - WARD 1,2,,
,WASHINGTON - TOWN OF WAYNE - WARD 2,2,,
,WASHINGTON - TOWN OF WAYNE - WARD 3,7,1,
,WASHINGTON - TOWN OF WEST BEND - WARD 1,5,1,
,WASHINGTON - TOWN OF WEST BEND - WARD 2,2,,
,WASHINGTON - TOWN OF WEST BEND - WARD 3,10,,
,WASHINGTON - TOWN OF WEST BEND - WARD 4,4,1,
,WASHINGTON - TOWN OF WEST BEND - WARD 5,6,1,
,WASHINGTON - TOWN OF WEST BEND - WARD 6,9,,
,WASHINGTON - TOWN OF WEST BEND - WARD 7,3,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 1,25,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 10,33,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 11,18,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 12,14,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 13,18,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 14,11,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 15,10,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 16,6,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 17,10,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 2,15,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 3,12,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 4,10,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 5,21,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 6,7,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 7,4,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 8,21,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 9,17,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 2,19,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 3,17,1,
,WASHINGTON - VILLAGE OF JACKSON - WARD 4,14,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 5,5,1,
,WASHINGTON - VILLAGE OF JACKSON - WARD 6,10,2,
,WASHINGTON - VILLAGE OF JACKSON - WARD 7,21,2,
,WASHINGTON - VILLAGE OF JACKSON - WARD 8,14,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 9,4,1,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 1,4,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 2,6,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 3,2,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 4,3,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 5,9,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 1,24,1,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 2,56,2,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 3,23,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 4,38,1,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 5,39,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 6,51,2,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 7,23,1,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 8,52,2,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 9,14,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 1,4,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 2,9,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 3,5,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 4,5,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 5,4,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 6,8,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 7,10,1,
,WASHINGTON - VILLAGE OF SLINGER - WARD 8,6,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 01,14,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 02,21,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 03,19,3,
,WAUKESHA - CITY OF BROOKFIELD - WARD 04,6,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 05,23,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 06,7,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 07,17,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 08,20,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 09,19,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 10,18,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 11,18,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 12,21,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 13,18,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 14,20,2,
,WAUKESHA - CITY OF BROOKFIELD - WARD 15,10,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 16,3,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 17,22,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 18,18,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 19,12,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 20,27,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 21,19,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 22,27,1,
,WAUKESHA - CITY OF BROOKFIELD - WARD 23,23,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 24,31,2,
,WAUKESHA - CITY OF DELAFIELD - WARD 1,3,,
,WAUKESHA - CITY OF DELAFIELD - WARD 10,4,1,
,WAUKESHA - CITY OF DELAFIELD - WARD 11,11,,
,WAUKESHA - CITY OF DELAFIELD - WARD 12,2,,
,WAUKESHA - CITY OF DELAFIELD - WARD 13,4,,
,WAUKESHA - CITY OF DELAFIELD - WARD 2,10,,
,WAUKESHA - CITY OF DELAFIELD - WARD 3,8,,
,WAUKESHA - CITY OF DELAFIELD - WARD 4,4,1,
,WAUKESHA - CITY OF DELAFIELD - WARD 5,5,,
,WAUKESHA - CITY OF DELAFIELD - WARD 6,10,,
,WAUKESHA - CITY OF DELAFIELD - WARD 7,11,2,
,WAUKESHA - CITY OF DELAFIELD - WARD 8,3,1,
,WAUKESHA - CITY OF DELAFIELD - WARD 9,5,,
,WAUKESHA - CITY OF MUSKEGO - WARD 1,12,1,
,WAUKESHA - CITY OF MUSKEGO - WARD 10,10,,
,WAUKESHA - CITY OF MUSKEGO - WARD 11,34,3,
,WAUKESHA - CITY OF MUSKEGO - WARD 12,24,,
,WAUKESHA - CITY OF MUSKEGO - WARD 13,56,,
,WAUKESHA - CITY OF MUSKEGO - WARD 14,47,2,
,WAUKESHA - CITY OF MUSKEGO - WARD 15,46,,
,WAUKESHA - CITY OF MUSKEGO - WARD 16,42,4,
